Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,service_count,avg_monthly_value,value_change,revenue_per_month,engagement_score,is_new_customer,contract_risk,payment_risk,monthly_x_tenure,has_internet,has_family,low_engagement,high_risk,cluster,segment,churn_probability,churn_prediction
1,0,0,0,No,DSL,Yes,No,No,No,Yes,No,month-to-month,1,Electronic check,41.9,840.1,1,True,False,False,True,False,False,False,False,True,False,1-2 years,0,38.18636363636364,3.713636363636361,41.9,14.68,0,2,1,879.9,1,0,1,0,3,Premium Customers,0.5116850763936236,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Bank transfer (automatic),80.25,846.0,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,76.9090909090909,3.340909090909093,80.25,19.55,1,2,0,802.5,1,0,1,1,0,High Value Loyal,0.529048130673619,1
1,1,0,0,No,DSL,Yes,No,No,No,No,No,month-to-month,0,Credit card (automatic),30.75,805.1,1,True,False,False,True,False,False,False,True,False,False,2-4 years,0,28.75357142857143,1.99642857142857,30.75,14.25,0,2,0,830.25,1,0,1,0,3,Premium Customers,0.2899760472891878,0
0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,0,Bank transfer (automatic),96.5,492.55,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,82.09166666666667,14.408333333333331,96.5,21.3,1,2,0,482.5,1,0,1,1,0,High Value Loyal,0.6645828608809347,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,No,month-to-month,1,Electronic check,85.65,181.5,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,60.5,25.15000000000001,85.65,18.230000000000004,1,2,1,171.3,1,0,1,1,0,High Value Loyal,0.8233833034837077,1
0,1,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,month-to-month,1,Bank transfer (automatic),104.95,2566.5,1,True,False,False,False,True,False,True,False,False,False,2-4 years,1,98.71153846153848,6.238461538461536,104.95,28.99,0,2,0,2623.75,1,0,1,0,2,At Risk Customers,0.6739827477969635,1
0,0,0,1,No,DSL,No,Yes,No,No,No,No,month-to-month,0,Mailed check,50.65,50.65,1,True,False,False,True,False,False,False,False,False,True,0-1 year,1,25.325,25.325,50.65,10.93,1,2,0,50.65,1,0,1,1,1,Low Value New,0.4992321592431083,1
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,month-to-month,1,Credit card (automatic),90.85,90.85,1,True,False,False,False,True,False,False,True,False,False,0-1 year,1,45.425,45.425,90.85,18.97,1,2,0,90.85,1,0,1,1,0,High Value Loyal,0.8930407703990461,1
1,1,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,19.95,214.75,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,17.895833333333332,2.054166666666667,19.95,7.79,1,2,0,219.45,0,0,1,1,1,Low Value New,0.19219460541186464,0
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,month-to-month,1,Electronic check,85.45,4874.7,1,True,False,False,False,True,False,False,False,True,False,4-6 years,1,87.04821428571428,-1.5982142857142776,85.45,34.09,0,2,1,4699.75,1,0,1,0,2,At Risk Customers,0.4233726370888922,1
0,0,0,1,No,Fiber optic,No,Yes,No,No,No,No,month-to-month,1,Credit card (automatic),73.95,2524.45,1,True,False,False,False,True,False,False,True,False,False,2-4 years,1,72.12714285714286,1.8228571428571456,73.95,25.49,0,2,0,2514.3,1,0,1,0,0,High Value Loyal,0.30595098568998125,0
0,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Credit card (automatic),99.45,7007.6,1,True,False,False,False,True,False,False,True,False,False,4-6 years,1,100.10857142857144,-0.6585714285714346,99.45,41.09,0,2,0,6862.05,1,0,1,0,2,At Risk Customers,0.40056933902378483,1
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,19.9,19.9,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,9.95,9.95,19.9,4.78,1,2,0,19.9,0,0,1,1,1,Low Value New,0.3078564790653462,0
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,19.6,19.6,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,9.8,9.8,19.6,4.720000000000001,1,2,0,19.6,0,0,1,1,1,Low Value New,0.30505782642403745,0
1,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,No,month-to-month,1,Electronic check,81.35,233.7,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,58.425,22.925,81.35,17.669999999999998,1,2,1,244.05,1,0,1,1,0,High Value Loyal,0.796744194543095,1
0,1,0,1,No,Fiber optic,No,Yes,No,No,No,Yes,month-to-month,0,Electronic check,83.3,1845.9,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,80.25652173913043,3.0434782608695627,83.3,23.76,0,2,1,1832.6,1,0,1,0,0,High Value Loyal,0.5015671786008742,1
1,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Bank transfer (automatic),75.3,75.3,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,37.65,37.65,75.3,15.86,1,2,0,75.3,1,0,1,1,0,High Value Loyal,0.8151378443963192,1
0,1,0,1,No,No,No,No,No,No,No,No,month-to-month,1,Mailed check,19.4,1182.55,1,True,False,False,False,False,True,False,False,False,True,4-6 years,1,19.073387096774194,0.3266129032258043,19.4,22.68,0,2,0,1183.4,0,0,1,0,1,Low Value New,0.050997791428168786,0
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),45.4,518.9,1,True,False,False,True,False,False,True,False,False,False,0-1 year,1,39.91538461538461,5.484615384615388,45.4,13.18,1,2,0,544.8,1,0,1,0,1,Low Value New,0.24730241110537834,0
0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,105.9,6396.45,1,True,False,False,False,True,False,False,False,True,False,4-6 years,1,104.85983606557376,1.040163934426232,105.9,39.68000000000001,0,2,1,6354.0,1,0,1,0,2,At Risk Customers,0.5115646523413109,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Mailed check,69.55,69.55,1,True,False,False,False,True,False,False,False,False,True,0-1 year,1,34.775,34.775,69.55,14.71,1,2,0,69.55,1,0,1,1,0,High Value Loyal,0.6956123467771216,1
0,1,0,1,No,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Electronic check,81.05,2227.1,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,76.79655172413793,4.25344827586207,81.05,25.11,0,2,1,2269.4,1,0,1,0,0,High Value Loyal,0.5526816182389206,1
0,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,0,Electronic check,101.15,385.9,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,77.17999999999999,23.970000000000013,101.15,21.930000000000003,1,2,1,404.6,1,0,1,1,0,High Value Loyal,0.8558066153402752,1
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,month-to-month,1,Electronic check,99.8,673.25,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,84.15625,15.643749999999995,99.8,22.56,1,2,1,698.6,1,0,1,1,0,High Value Loyal,0.8104019813596888,1
0,1,0,1,No,DSL,No,No,No,No,No,Yes,month-to-month,0,Electronic check,55.95,734.35,1,True,False,False,True,False,False,False,False,True,False,1-2 years,1,52.45357142857143,3.4964285714285737,55.95,15.590000000000002,0,2,1,727.35,1,0,1,0,0,High Value Loyal,0.3666493135491854,1
0,0,0,1,No,DSL,No,No,No,No,No,Yes,month-to-month,1,Electronic check,55.0,55.0,1,True,False,False,True,False,False,False,False,True,False,0-1 year,1,27.5,27.5,55.0,11.8,1,2,1,55.0,1,0,1,1,1,Low Value New,0.7042893566414056,1
0,1,0,1,No,Fiber optic,No,Yes,No,No,No,No,month-to-month,1,Electronic check,74.7,74.7,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,37.35,37.35,74.7,15.740000000000002,1,2,1,74.7,1,0,1,1,0,High Value Loyal,0.8833180260235214,1
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,No,month-to-month,1,Electronic check,80.25,1861.5,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,74.46,5.790000000000006,80.25,23.75,0,2,1,1926.0,1,0,1,0,0,High Value Loyal,0.5074333124405815,1
0,0,0,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,month-to-month,1,Electronic check,96.1,453.4,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,75.56666666666666,20.53333333333333,96.1,21.22,1,2,1,480.5,1,0,1,1,0,High Value Loyal,0.8280714438021823,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),69.0,994.8,1,True,False,False,False,True,False,True,False,False,False,1-2 years,1,62.175,6.825000000000003,69.0,18.8,0,2,0,1035.0,1,0,1,0,0,High Value Loyal,0.3245549046454668,0
0,1,0,0,No,DSL,Yes,No,Yes,No,No,Yes,month-to-month,1,Bank transfer (automatic),45.3,2145.0,1,True,False,False,True,False,False,True,False,False,False,2-4 years,0,43.775510204081634,1.5244897959183632,45.3,23.46,0,2,0,2174.4,1,0,1,0,3,Premium Customers,0.32733918454397715,0
0,1,0,1,No,Fiber optic,No,Yes,No,No,Yes,No,month-to-month,1,Electronic check,83.55,680.05,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,75.5611111111111,7.988888888888894,83.55,19.61,1,2,1,668.4,1,0,1,1,0,High Value Loyal,0.7351366393572885,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,74.35,74.35,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,37.175,37.175,74.35,15.67,1,2,1,74.35,1,0,1,1,0,High Value Loyal,0.8477576538117391,1
0,1,0,1,No,Fiber optic,Yes,No,No,No,No,No,month-to-month,1,Electronic check,74.4,139.4,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,46.46666666666667,27.933333333333337,74.4,15.980000000000002,1,2,1,148.8,1,0,1,1,0,High Value Loyal,0.8379625400018043,1
0,0,0,0,No,DSL,No,Yes,Yes,No,No,Yes,one year,1,Bank transfer (automatic),43.75,903.6,1,False,True,False,True,False,False,True,False,False,False,1-2 years,0,39.28695652173913,4.463043478260872,43.75,15.35,0,1,0,962.5,1,0,1,0,3,Premium Customers,0.26427395176615376,0
1,0,0,0,No,DSL,No,Yes,No,No,No,No,month-to-month,0,Electronic check,28.45,131.05,1,True,False,False,True,False,False,False,False,True,False,0-1 year,0,21.84166666666667,6.608333333333331,28.45,7.19,1,2,1,142.25,1,0,1,1,3,Premium Customers,0.5167102958798925,1
0,0,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,month-to-month,1,Bank transfer (automatic),99.7,1238.45,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,95.26538461538462,4.434615384615384,99.7,24.04,1,2,0,1196.4,1,0,1,0,0,High Value Loyal,0.5842889282611218,1
1,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,month-to-month,1,Electronic check,94.1,1782.4,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,84.87619047619049,9.223809523809509,94.1,25.32,0,2,1,1882.0,1,0,1,0,0,High Value Loyal,0.6616158070148905,1
0,1,0,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,month-to-month,1,Electronic check,94.2,167.5,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,55.833333333333336,38.36666666666667,94.2,19.94,1,2,1,188.4,1,0,1,1,0,High Value Loyal,0.9263996186622716,1
0,1,0,1,Yes,Fiber optic,No,No,No,Yes,No,No,month-to-month,1,Electronic check,80.5,502.85,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,71.83571428571429,8.664285714285711,80.5,18.4,1,2,1,483.0,1,0,1,1,0,High Value Loyal,0.7326237260486602,1
1,1,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,1,Electronic check,74.35,334.8,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,55.8,18.54999999999999,74.35,16.869999999999997,1,2,1,371.75,1,0,1,1,0,High Value Loyal,0.7801167301200838,1
0,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,month-to-month,0,Bank transfer (automatic),104.8,4131.95,1,True,False,False,False,True,False,True,False,False,False,2-4 years,1,100.77926829268291,4.0207317073170685,104.8,33.46,0,2,0,4192.0,1,0,1,0,2,At Risk Customers,0.43559780240431595,1
1,1,0,1,No,Fiber optic,Yes,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),75.2,1929.35,1,True,False,False,False,True,False,True,False,False,False,2-4 years,1,68.90535714285714,6.294642857142861,75.2,23.64,0,2,0,2030.4,1,0,1,0,0,High Value Loyal,0.46126918647551207,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),75.6,1758.6,1,True,False,False,False,True,False,True,False,False,False,1-2 years,1,73.27499999999999,2.325000000000003,75.6,22.52,0,2,0,1738.8,1,0,1,0,0,High Value Loyal,0.29452229979796757,0
0,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,100.05,3480.0,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,99.42857142857144,0.6214285714285666,100.05,30.71,0,2,1,3401.7,1,0,1,0,2,At Risk Customers,0.6388602592365006,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Electronic check,85.0,85.0,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,42.5,42.5,85.0,17.8,1,2,1,85.0,1,0,1,1,0,High Value Loyal,0.8988555531603011,1
0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,No,month-to-month,1,Bank transfer (automatic),86.05,834.1,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,75.82727272727273,10.222727272727267,86.05,20.71,1,2,0,860.5,1,0,1,1,0,High Value Loyal,0.6250609519103856,1
0,0,0,0,No,DSL,Yes,No,No,Yes,Yes,No,month-to-month,1,Credit card (automatic),45.55,597.0,1,True,False,False,True,False,False,False,True,False,False,1-2 years,0,42.642857142857146,2.907142857142852,45.55,13.01,0,2,0,592.15,1,0,1,0,3,Premium Customers,0.49506298226536316,1
0,1,0,1,No,Fiber optic,No,Yes,No,No,Yes,No,month-to-month,1,Mailed check,86.3,3266.0,1,True,False,False,False,True,False,False,False,False,True,2-4 years,1,81.65,4.649999999999992,86.3,29.46,0,2,0,3365.7,1,0,1,0,0,High Value Loyal,0.4591004032550925,1
0,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,No,month-to-month,1,Bank transfer (automatic),80.35,2596.15,1,True,False,False,False,True,False,True,False,False,False,2-4 years,1,78.67121212121212,1.6787878787878725,80.35,26.17,0,2,0,2571.2,1,0,1,0,0,High Value Loyal,0.3584632511369919,1
0,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,month-to-month,1,Electronic check,100.25,3527.6,1,True,False,False,False,True,False,False,False,True,False,2-4 years,1,97.98888888888888,2.26111111111112,100.25,31.05,0,2,1,3508.75,1,0,1,0,2,At Risk Customers,0.5779932754176447,1
0,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,one year,0,Credit card (automatic),100.3,5614.45,1,False,True,False,False,True,False,False,True,False,False,4-6 years,1,98.49912280701754,1.8008771929824547,100.3,37.36,0,1,0,5616.8,1,0,1,0,2,At Risk Customers,0.22955919889393325,0
0,1,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Mailed check,19.0,233.55,1,True,False,False,False,False,True,False,False,False,True,0-1 year,1,17.965384615384615,1.0346153846153854,19.0,7.9,1,2,0,228.0,0,0,1,0,1,Low Value New,0.1328605534215749,0
0,0,0,1,No,Fiber optic,Yes,No,No,No,No,No,month-to-month,0,Mailed check,75.3,75.3,1,True,False,False,False,True,False,False,False,False,True,0-1 year,1,37.65,37.65,75.3,15.86,1,2,0,75.3,1,0,1,1,0,High Value Loyal,0.7462801557839739,1
1,0,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,month-to-month,1,Electronic check,89.2,346.2,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,69.24,19.960000000000008,89.2,19.54,1,2,1,356.8,1,0,1,1,0,High Value Loyal,0.808194475090702,1
1,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,No,month-to-month,1,Electronic check,85.7,85.7,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,42.85,42.85,85.7,17.94,1,2,1,85.7,1,0,1,1,0,High Value Loyal,0.9054567900140514,1
0,0,0,1,Yes,DSL,Yes,No,Yes,Yes,No,No,month-to-month,1,Mailed check,61.65,713.75,1,True,False,False,True,False,False,False,False,False,True,0-1 year,1,54.90384615384615,6.746153846153845,61.65,16.43,1,2,0,739.8,1,0,1,0,0,High Value Loyal,0.34877834526036555,0
1,1,0,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,month-to-month,0,Bank transfer (automatic),105.25,6786.4,1,True,False,False,False,True,False,True,False,False,False,4-6 years,1,102.8242424242424,2.4257575757575864,105.25,41.05,0,2,0,6841.25,1,0,1,0,2,At Risk Customers,0.4076229676075972,1
0,1,0,0,No,DSL,No,Yes,No,No,No,No,month-to-month,1,Electronic check,29.95,248.95,1,True,False,False,True,False,False,False,False,True,False,0-1 year,0,24.895,5.055,29.95,8.69,1,2,1,269.55,1,0,1,1,3,Premium Customers,0.6313836513481136,1
0,1,0,1,No,DSL,Yes,Yes,Yes,Yes,No,No,month-to-month,0,Mailed check,65.0,663.05,1,True,False,False,True,False,False,False,False,False,True,0-1 year,1,66.30499999999999,-1.3049999999999926,65.0,16.2,1,2,0,585.0,1,0,1,1,0,High Value Loyal,0.37673568926145556,1
0,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Bank transfer (automatic),20.0,137.6,1,True,False,False,False,False,True,True,False,False,False,0-1 year,1,17.2,2.8000000000000007,20.0,6.6,1,2,0,140.0,0,0,1,1,1,Low Value New,0.16533597155459923,0
1,1,0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,month-to-month,0,Credit card (automatic),90.05,4547.25,1,True,False,False,False,True,False,False,True,False,False,4-6 years,1,90.945,-0.894999999999996,90.05,33.21,0,2,0,4412.45,1,0,1,0,2,At Risk Customers,0.3317037385120243,0
1,1,0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,month-to-month,1,Bank transfer (automatic),110.75,4687.9,1,True,False,False,False,True,False,True,False,False,False,2-4 years,1,106.5431818181818,4.206818181818193,110.75,35.550000000000004,0,2,0,4762.25,1,0,1,0,2,At Risk Customers,0.642245430667272,1
0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,month-to-month,1,Electronic check,105.5,6985.65,1,True,False,False,False,True,False,False,False,True,False,4-6 years,1,105.84318181818182,-0.3431818181818187,105.5,41.1,0,2,1,6857.5,1,0,1,0,2,At Risk Customers,0.552711368516127,1
1,1,0,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,one year,1,Bank transfer (automatic),104.55,5794.65,1,False,True,False,False,True,False,True,False,False,False,4-6 years,1,101.66052631578948,2.889473684210529,104.55,38.21,0,1,0,5854.8,1,0,1,0,2,At Risk Customers,0.3470815164853915,0
0,1,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,month-to-month,1,Electronic check,85.25,855.3,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,77.75454545454545,7.49545454545455,85.25,20.55,1,2,1,852.5,1,0,1,1,0,High Value Loyal,0.7322636985978512,1
0,1,0,1,No,DSL,No,No,No,No,Yes,No,month-to-month,0,Electronic check,56.15,2499.3,1,True,False,False,True,False,False,False,False,True,False,2-4 years,1,56.80227272727273,-0.6522727272727309,56.15,24.630000000000003,0,2,1,2414.45,1,0,1,0,0,High Value Loyal,0.1954167990556019,0
0,0,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,89.55,89.55,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,44.775,44.775,89.55,18.71,1,2,1,89.55,1,0,1,1,0,High Value Loyal,0.9156208491007704,1
1,1,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,month-to-month,1,Electronic check,94.55,1899.65,1,True,False,False,False,True,False,False,False,True,False,1-2 years,1,90.45952380952382,4.090476190476181,94.55,25.41,0,2,1,1891.0,1,0,1,0,0,High Value Loyal,0.6921290527192915,1
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,1,Mailed check,45.7,45.7,1,True,False,False,True,False,False,False,False,False,True,0-1 year,1,22.85,22.85,45.7,9.94,1,2,0,45.7,1,0,1,1,1,Low Value New,0.5350557543697607,1
1,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,month-to-month,0,Electronic check,89.5,161.5,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,53.833333333333336,35.666666666666664,89.5,19.000000000000004,1,2,1,179.0,1,0,1,1,0,High Value Loyal,0.8461756014033194,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,1,Bank transfer (automatic),69.55,222.3,1,True,False,False,False,True,False,True,False,False,False,0-1 year,1,55.575,13.974999999999994,69.55,15.31,1,2,0,208.65,1,0,1,1,0,High Value Loyal,0.5922556055264665,1
0,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,month-to-month,1,Mailed check,74.6,74.6,1,True,False,False,False,True,False,False,False,False,True,0-1 year,1,37.3,37.3,74.6,15.72,1,2,0,74.6,1,0,1,1,0,High Value Loyal,0.8035982102581581,1
1,0,0,1,No,No,No,No,No,No,No,No,month-to-month,0,Electronic check,19.65,164.3,1,True,False,False,False,False,True,False,False,True,False,0-1 year,1,18.25555555555556,1.3944444444444422,19.65,6.83,1,2,1,157.2,0,0,1,1,1,Low Value New,0.20655971245552296,0
0,1,0,1,No,No,No,No,No,No,No,No,one year,0,Mailed check,19.85,35.9,1,False,True,False,False,False,True,False,False,False,True,0-1 year,1,11.966666666666669,7.883333333333335,19.85,5.07,1,1,0,39.7,0,0,1,0,1,Low Value New,0.1140554310000527,0
0,0,0,0,No,DSL,No,No,No,No,No,No,month-to-month,1,Mailed check,24.25,96.05,1,True,False,False,True,False,False,False,False,False,True,0-1 year,0,19.21,5.039999999999999,24.25,6.050000000000001,1,2,0,97.0,1,0,1,1,3,Premium Customers,0.48236229538606124,1
0,0,0,1,No,Fiber optic,No,No,No,No,No,No,month-to-month,0,Electronic check,69.65,145.15,1,True,False,False,False,True,False,False,False,True,False,0-1 year,1,48.38333333333333,21.26666666666668,69.65,15.03,1,2,1,139.3,1,0,1,1,0,High Value Loyal,0.6514743479833289,1
0,0,0,1,No,DSL,No,No,No,No,No,No,month-to-month,0,Mailed check,45.65,191.05,1,True,False,False,True,False,False,False,False,False,True,0-1 year,1,38.21,7.439999999999998,45.65,10.83,1,2,0,182.6,1,0,1,1,1,Low Value New,0.295017594038627,0
